Id,Time,Value_mean,Value_sum,Value_max,Value_min
4020332650,2016-04-08 17:00:00,99.74864376130199,165483,125.0,84.0
4020332650,2016-04-08 18:00:00,93.93060145406477,142117,116.0,83.0
4020332650,2016-04-08 19:00:00,98.56960408684547,154360,127.0,69.0
4020332650,2016-04-08 20:00:00,92.81566820276498,20141,98.0,85.0
4020332650,2016-04-08 21:00:00,102.47058823529412,3484,122.0,70.0
4020332650,2016-04-08 22:00:00,,0,,
4020332650,2016-04-08 23:00:00,70.0,70,70.0,70.0
4020332650,2016-04-09 00:00:00,,0,,
4020332650,2016-04-09 01:00:00,,0,,
4020332650,2016-04-09 02:00:00,,0,,
4020332650,2016-04-09 03:00:00,,0,,
4020332650,2016-04-09 04:00:00,,0,,
4020332650,2016-04-09 05:00:00,,0,,
4020332650,2016-04-09 06:00:00,,0,,
4020332650,2016-04-09 07:00:00,,0,,
4020332650,2016-04-09 08:00:00,,0,,
4020332650,2016-04-09 09:00:00,,0,,
4020332650,2016-04-09 10:00:00,58.16265060240964,9655,70.0,49.0
4020332650,2016-04-09 11:00:00,94.93067590987869,54775,121.0,70.0
4020332650,2016-04-09 12:00:00,90.7182320441989,131360,118.0,82.0
4020332650,2016-04-09 13:00:00,92.16812373907196,137054,117.0,81.0
4020332650,2016-04-09 14:00:00,92.05179282868527,138630,114.0,73.0
4020332650,2016-04-09 15:00:00,99.28158390949089,157957,116.0,81.0
4020332650,2016-04-09 16:00:00,101.07036613272311,176671,134.0,82.0
4020332650,2016-04-09 17:00:00,100.49521203830369,146924,132.0,58.0
4020332650,2016-04-09 18:00:00,96.95075075075076,161423,132.0,70.0
4020332650,2016-04-09 19:00:00,95.140434192673,140237,108.0,79.0
4020332650,2016-04-09 20:00:00,100.7326797385621,154121,125.0,88.0
4020332650,2016-04-09 21:00:00,97.34756898817345,148163,123.0,70.0
4020332650,2016-04-09 22:00:00,90.2542372881356,26625,103.0,81.0
4020332650,2016-04-09 23:00:00,,0,,
4020332650,2016-04-10 00:00:00,,0,,
4020332650,2016-04-10 01:00:00,,0,,
4020332650,2016-04-10 02:00:00,,0,,
4020332650,2016-04-10 03:00:00,,0,,
4020332650,2016-04-10 04:00:00,,0,,
4020332650,2016-04-10 05:00:00,,0,,
4020332650,2016-04-10 06:00:00,,0,,
4020332650,2016-04-10 07:00:00,,0,,
4020332650,2016-04-10 08:00:00,97.42686567164179,32638,123.0,70.0
4020332650,2016-04-10 09:00:00,93.45202833226014,145131,124.0,79.0
4020332650,2016-04-10 10:00:00,102.25818406423718,165556,151.0,84.0
4020332650,2016-04-10 11:00:00,90.31162464985995,128965,106.0,79.0
4020332650,2016-04-10 12:00:00,89.24792817679558,129231,104.0,76.0
4020332650,2016-04-10 13:00:00,92.85428392745466,148474,123.0,80.0
4020332650,2016-04-10 14:00:00,95.30986800754242,151638,120.0,86.0
4020332650,2016-04-10 15:00:00,91.55212831585442,148406,107.0,74.0
4020332650,2016-04-10 16:00:00,90.44444444444444,8954,95.0,86.0
4020332650,2016-04-10 17:00:00,,0,,
4020332650,2016-04-10 18:00:00,,0,,
4020332650,2016-04-10 19:00:00,,0,,
4020332650,2016-04-10 20:00:00,,0,,
4020332650,2016-04-10 21:00:00,82.09252669039147,23068,99.0,67.0
4020332650,2016-04-10 22:00:00,78.54803352675692,121828,95.0,57.0
4020332650,2016-04-10 23:00:00,67.28772919605078,95414,81.0,57.0
4020332650,2016-04-11 00:00:00,70.86984126984127,111620,85.0,60.0
4020332650,2016-04-11 01:00:00,65.32448573324486,98444,75.0,55.0
4020332650,2016-04-11 02:00:00,61.96754563894523,91650,96.0,55.0
4020332650,2016-04-11 03:00:00,66.42967741935483,102966,103.0,53.0
4020332650,2016-04-11 04:00:00,61.97509113001215,102011,82.0,53.0
4020332650,2016-04-11 05:00:00,61.74013402829486,82917,92.0,53.0
4020332650,2016-04-11 06:00:00,58.47867600254615,91870,74.0,52.0
4020332650,2016-04-11 07:00:00,70.18104495747266,115518,98.0,57.0
4020332650,2016-04-11 08:00:00,77.12098623853211,134499,94.0,62.0
4020332650,2016-04-11 09:00:00,76.82243902439025,78743,94.0,65.0
4020332650,2016-04-11 10:00:00,,0,,
4020332650,2016-04-11 11:00:00,,0,,
4020332650,2016-04-11 12:00:00,,0,,
4020332650,2016-04-11 13:00:00,,0,,
4020332650,2016-04-11 14:00:00,,0,,
4020332650,2016-04-11 15:00:00,,0,,
4020332650,2016-04-11 16:00:00,,0,,
4020332650,2016-04-11 17:00:00,96.62519809825673,121941,139.0,70.0
4020332650,2016-04-11 18:00:00,91.55783212161269,138527,105.0,76.0
4020332650,2016-04-11 19:00:00,94.86868686868686,140880,114.0,75.0
4020332650,2016-04-11 20:00:00,89.67224080267559,134060,114.0,73.0
4020332650,2016-04-11 21:00:00,78.44459368703828,116804,94.0,60.0
4020332650,2016-04-11 22:00:00,70.16687268232386,113530,90.0,60.0
4020332650,2016-04-11 23:00:00,69.77872860635696,114158,102.0,56.0
4020332650,2016-04-12 00:00:00,65.94080505130229,83547,79.0,56.0
4020332650,2016-04-12 01:00:00,63.40229226361031,110637,75.0,53.0
4020332650,2016-04-12 02:00:00,59.93888888888889,86312,65.0,53.0
4020332650,2016-04-12 03:00:00,61.31470230862698,100924,71.0,53.0
4020332650,2016-04-12 04:00:00,60.85658914728682,94206,81.0,51.0
4020332650,2016-04-12 05:00:00,59.173824130879346,28936,66.0,49.0
4558609924,2016-04-01 00:00:00,69.87878787878788,2306,74.0,61.0
4558609924,2016-04-01 01:00:00,89.0,356,89.0,89.0
4558609924,2016-04-01 02:00:00,,0,,
4558609924,2016-04-01 03:00:00,,0,,
4558609924,2016-04-01 04:00:00,89.0,712,89.0,89.0
4558609924,2016-04-01 05:00:00,,0,,
4558609924,2016-04-01 06:00:00,,0,,
4558609924,2016-04-01 07:00:00,,0,,
4558609924,2016-04-01 08:00:00,,0,,
4558609924,2016-04-01 09:00:00,,0,,
4558609924,2016-04-01 10:00:00,82.67088607594937,6531,102.0,70.0
4558609924,2016-04-01 11:00:00,82.84782608695652,34299,97.0,71.0
4558609924,2016-04-01 12:00:00,77.10610079575596,29069,93.0,62.0
4558609924,2016-04-01 13:00:00,73.91899441340782,26463,93.0,64.0
4558609924,2016-04-01 14:00:00,73.09798994974874,29093,87.0,62.0
4558609924,2016-04-01 15:00:00,82.41724941724942,35357,108.0,66.0
4558609924,2016-04-01 16:00:00,95.15789473684211,32544,113.0,79.0
4558609924,2016-04-01 17:00:00,90.70743405275779,37825,111.0,77.0
4558609924,2016-04-01 18:00:00,80.16957605985037,32148,96.0,63.0
4558609924,2016-04-01 19:00:00,87.3729216152019,36784,103.0,71.0
4558609924,2016-04-01 20:00:00,93.83947939262472,43260,125.0,70.0
4558609924,2016-04-01 21:00:00,82.43811881188118,33305,109.0,71.0
4558609924,2016-04-01 22:00:00,82.51485148514851,33336,106.0,69.0
4558609924,2016-04-01 23:00:00,81.09882352941176,34467,108.0,68.0
4558609924,2016-04-02 00:00:00,80.52278820375335,30035,118.0,63.0
4558609924,2016-04-02 01:00:00,70.89204545454545,12477,81.0,61.0
4558609924,2016-04-02 02:00:00,,0,,
4558609924,2016-04-02 03:00:00,,0,,
4558609924,2016-04-02 04:00:00,,0,,
4558609924,2016-04-02 05:00:00,,0,,
4558609924,2016-04-02 06:00:00,,0,,
4558609924,2016-04-02 07:00:00,,0,,
4558609924,2016-04-02 08:00:00,,0,,
4558609924,2016-04-02 09:00:00,85.44343891402715,18883,100.0,65.0
4558609924,2016-04-02 10:00:00,78.86802030456853,31074,93.0,67.0
4558609924,2016-04-02 11:00:00,75.06775067750678,27700,90.0,66.0
4558609924,2016-04-02 12:00:00,74.34782608695652,3420,108.0,61.0
4558609924,2016-04-02 13:00:00,76.5421686746988,31765,92.0,60.0
4558609924,2016-04-02 14:00:00,77.40163934426229,28329,91.0,69.0
4558609924,2016-04-02 15:00:00,80.85714285714286,12452,93.0,70.0
4558609924,2016-04-02 16:00:00,83.87586206896552,36486,98.0,71.0
4558609924,2016-04-02 17:00:00,76.24651162790698,32786,107.0,63.0
4558609924,2016-04-02 18:00:00,71.74186046511628,30849,101.0,57.0
4558609924,2016-04-02 19:00:00,71.13032581453633,28381,93.0,53.0
4558609924,2016-04-02 20:00:00,79.48302872062663,30442,110.0,63.0
4558609924,2016-04-02 21:00:00,72.55367231638418,25684,86.0,61.0
4558609924,2016-04-02 22:00:00,65.96216216216216,24406,88.0,57.0
4558609924,2016-04-02 23:00:00,68.12418300653594,20846,87.0,59.0
4558609924,2016-04-03 00:00:00,68.01685393258427,24214,83.0,60.0
4558609924,2016-04-03 01:00:00,70.0414201183432,23674,90.0,59.0
4558609924,2016-04-03 02:00:00,68.01704545454545,23942,79.0,60.0
4558609924,2016-04-03 03:00:00,65.55428571428571,22944,82.0,59.0
4558609924,2016-04-03 04:00:00,66.63392857142857,14926,83.0,56.0
4558609924,2016-04-03 05:00:00,,0,,
4558609924,2016-04-03 06:00:00,,0,,
4558609924,2016-04-03 07:00:00,,0,,
4558609924,2016-04-03 08:00:00,,0,,
4558609924,2016-04-03 09:00:00,85.23972602739725,24890,104.0,70.0
4558609924,2016-04-03 10:00:00,77.34246575342466,28230,102.0,61.0
4558609924,2016-04-03 11:00:00,76.2005277044855,28880,89.0,61.0
4558609924,2016-04-03 12:00:00,70.22192513368984,26263,91.0,58.0
4558609924,2016-04-03 13:00:00,67.11764705882354,1141,71.0,65.0
4558609924,2016-04-03 14:00:00,76.99615384615385,20019,99.0,61.0
4558609924,2016-04-03 15:00:00,80.31400966183575,33250,113.0,64.0
4558609924,2016-04-03 16:00:00,81.28,32512,101.0,64.0
4558609924,2016-04-03 17:00:00,94.1520190023753,39638,118.0,73.0
4558609924,2016-04-03 18:00:00,85.40105540897098,32367,105.0,72.0
4558609924,2016-04-03 19:00:00,81.01970443349754,32894,102.0,70.0
4558609924,2016-04-03 20:00:00,79.8289786223278,33608,101.0,68.0
4558609924,2016-04-03 21:00:00,82.25628140703517,32738,108.0,63.0
4558609924,2016-04-03 22:00:00,70.85310734463278,25082,91.0,57.0
4558609924,2016-04-03 23:00:00,73.47135416666667,28213,95.0,59.0
4558609924,2016-04-04 00:00:00,62.78648648648649,23231,86.0,55.0
4558609924,2016-04-04 01:00:00,66.88095238095238,8427,84.0,61.0
4558609924,2016-04-04 02:00:00,,0,,
4558609924,2016-04-04 03:00:00,,0,,
4558609924,2016-04-04 04:00:00,,0,,
4558609924,2016-04-04 05:00:00,,0,,
4558609924,2016-04-04 06:00:00,,0,,
4558609924,2016-04-04 07:00:00,,0,,
4558609924,2016-04-04 08:00:00,91.16666666666667,1641,115.0,81.0
4558609924,2016-04-04 09:00:00,85.08565310492506,39735,105.0,66.0
4558609924,2016-04-04 10:00:00,84.99762470308788,35784,96.0,72.0
4558609924,2016-04-04 11:00:00,88.65591397849462,41225,107.0,75.0
4558609924,2016-04-04 12:00:00,86.21459227467811,40176,102.0,65.0
4558609924,2016-04-04 13:00:00,85.0909090909091,37440,147.0,64.0
4558609924,2016-04-04 14:00:00,78.64028776978417,32793,100.0,59.0
4558609924,2016-04-04 15:00:00,67.08465608465609,25358,87.0,57.0
4558609924,2016-04-04 16:00:00,90.16561844863732,43009,113.0,63.0
4558609924,2016-04-04 17:00:00,81.43980343980344,33146,103.0,66.0
4558609924,2016-04-04 18:00:00,80.43782383419689,31049,113.0,62.0
4558609924,2016-04-04 19:00:00,70.23558897243107,28024,102.0,55.0
4558609924,2016-04-04 20:00:00,73.88860759493672,29186,103.0,60.0
4558609924,2016-04-04 21:00:00,70.5947242206235,29438,93.0,55.0
4558609924,2016-04-04 22:00:00,63.15954415954416,22169,76.0,57.0
4558609924,2016-04-04 23:00:00,67.748,16937,95.0,57.0
4558609924,2016-04-05 00:00:00,,0,,
4558609924,2016-04-05 01:00:00,,0,,
4558609924,2016-04-05 02:00:00,,0,,
4558609924,2016-04-05 03:00:00,,0,,
4558609924,2016-04-05 04:00:00,,0,,
4558609924,2016-04-05 05:00:00,,0,,
4558609924,2016-04-05 06:00:00,,0,,
4558609924,2016-04-05 07:00:00,,0,,
4558609924,2016-04-05 08:00:00,,0,,
4558609924,2016-04-05 09:00:00,79.2405498281787,23059,134.0,57.0
4558609924,2016-04-05 10:00:00,79.43626062322946,28041,98.0,63.0
4558609924,2016-04-05 11:00:00,75.93092105263158,23083,88.0,65.0
4558609924,2016-04-05 12:00:00,75.45316455696202,29804,93.0,62.0
4558609924,2016-04-05 13:00:00,75.53385416666667,29005,93.0,61.0
4558609924,2016-04-05 14:00:00,70.32085561497327,26300,84.0,60.0
4558609924,2016-04-05 15:00:00,69.78030303030303,27633,91.0,57.0
4558609924,2016-04-05 16:00:00,74.2279411764706,20190,122.0,61.0
4558609924,2016-04-05 17:00:00,74.70977011494253,25999,93.0,62.0
4558609924,2016-04-05 18:00:00,105.89655172413794,61420,158.0,74.0
4558609924,2016-04-05 19:00:00,85.59453302961276,37576,105.0,68.0
4558609924,2016-04-05 20:00:00,78.75321336760925,30635,114.0,59.0
4558609924,2016-04-05 21:00:00,73.2875,29315,97.0,59.0
4558609924,2016-04-05 22:00:00,69.9020771513353,23557,93.0,60.0
4558609924,2016-04-05 23:00:00,,0,,
4558609924,2016-04-06 00:00:00,65.0,130,65.0,65.0
4558609924,2016-04-06 01:00:00,,0,,
4558609924,2016-04-06 02:00:00,,0,,
4558609924,2016-04-06 03:00:00,65.0,130,65.0,65.0
4558609924,2016-04-06 04:00:00,,0,,
4558609924,2016-04-06 05:00:00,,0,,
4558609924,2016-04-06 06:00:00,,0,,
4558609924,2016-04-06 07:00:00,,0,,
4558609924,2016-04-06 08:00:00,83.50592885375494,21127,111.0,67.0
4558609924,2016-04-06 09:00:00,80.9973474801061,30536,99.0,68.0
4558609924,2016-04-06 10:00:00,83.08823529411765,22600,107.0,68.0
4558609924,2016-04-06 11:00:00,82.90789473684211,37806,104.0,66.0
4558609924,2016-04-06 12:00:00,83.23759791122716,31880,110.0,69.0
4558609924,2016-04-06 13:00:00,70.61325966850829,25562,89.0,57.0
4558609924,2016-04-06 14:00:00,74.66666666666667,29568,96.0,63.0
4558609924,2016-04-06 15:00:00,81.08747044917257,34300,102.0,63.0
4558609924,2016-04-06 16:00:00,83.95717344753747,39208,106.0,66.0
4558609924,2016-04-06 17:00:00,85.58526315789474,40653,109.0,68.0
4558609924,2016-04-06 18:00:00,76.1592505854801,32520,96.0,60.0
4558609924,2016-04-06 19:00:00,74.86167146974063,25977,96.0,60.0
4558609924,2016-04-06 20:00:00,74.66075388026607,33672,102.0,58.0
4558609924,2016-04-06 21:00:00,68.23691460055096,24770,78.0,60.0
4558609924,2016-04-06 22:00:00,69.99460916442048,25968,92.0,56.0
4558609924,2016-04-06 23:00:00,66.93333333333334,23092,83.0,56.0
4558609924,2016-04-07 00:00:00,,0,,
4558609924,2016-04-07 01:00:00,,0,,
4558609924,2016-04-07 02:00:00,,0,,
4558609924,2016-04-07 03:00:00,,0,,
4558609924,2016-04-07 04:00:00,,0,,
4558609924,2016-04-07 05:00:00,,0,,
4558609924,2016-04-07 06:00:00,,0,,
4558609924,2016-04-07 07:00:00,,0,,
4558609924,2016-04-07 08:00:00,86.1989247311828,16033,98.0,59.0
4558609924,2016-04-07 09:00:00,96.50759219088937,44490,127.0,65.0
4558609924,2016-04-07 10:00:00,88.71761658031087,34245,112.0,75.0
4558609924,2016-04-07 11:00:00,84.20100502512562,33512,109.0,69.0
4558609924,2016-04-07 12:00:00,86.4059633027523,37673,105.0,73.0
4558609924,2016-04-07 13:00:00,92.61030927835051,44916,115.0,76.0
4558609924,2016-04-07 14:00:00,83.3349875930521,33584,97.0,71.0
4558609924,2016-04-07 15:00:00,84.67541766109785,35479,103.0,74.0
4558609924,2016-04-07 16:00:00,86.26052631578948,32779,110.0,65.0
4558609924,2016-04-07 17:00:00,78.88528678304239,31633,107.0,62.0
4558609924,2016-04-07 18:00:00,102.57865168539325,73036,153.0,68.0
4558609924,2016-04-07 19:00:00,122.21768707482993,125762,149.0,70.0
4558609924,2016-04-07 20:00:00,84.64637002341921,36144,100.0,69.0
4558609924,2016-04-07 21:00:00,84.4635922330097,34799,103.0,70.0
4558609924,2016-04-07 22:00:00,73.50469483568075,31313,101.0,58.0
4558609924,2016-04-07 23:00:00,71.75,26978,118.0,54.0
4558609924,2016-04-08 00:00:00,70.04334365325077,22624,83.0,60.0
4558609924,2016-04-08 01:00:00,,0,,
4558609924,2016-04-08 02:00:00,,0,,
4558609924,2016-04-08 03:00:00,,0,,
4558609924,2016-04-08 04:00:00,,0,,
4558609924,2016-04-08 05:00:00,,0,,
4558609924,2016-04-08 06:00:00,,0,,
4558609924,2016-04-08 07:00:00,81.52282157676349,19647,104.0,66.0
4558609924,2016-04-08 08:00:00,82.8952380952381,34816,97.0,68.0
4558609924,2016-04-08 09:00:00,71.94878706199461,26693,91.0,59.0
4558609924,2016-04-08 10:00:00,73.6842105263158,30800,105.0,56.0
4558609924,2016-04-08 11:00:00,76.44976076555024,31956,105.0,63.0
4558609924,2016-04-08 12:00:00,76.93975903614458,31930,94.0,59.0
4558609924,2016-04-08 13:00:00,75.63260340632604,31085,87.0,65.0
4558609924,2016-04-08 14:00:00,72.49363867684478,28490,91.0,62.0
4558609924,2016-04-08 15:00:00,74.29223744292237,32540,98.0,57.0
4558609924,2016-04-08 16:00:00,67.07563025210084,15964,81.0,59.0
4558609924,2016-04-08 17:00:00,66.06528189910979,22264,93.0,59.0
4558609924,2016-04-08 18:00:00,69.69554455445545,28157,96.0,58.0
4558609924,2016-04-08 19:00:00,76.08226221079691,29596,105.0,63.0
4558609924,2016-04-08 20:00:00,78.1611253196931,30561,121.0,62.0
4558609924,2016-04-08 21:00:00,65.85326086956522,24234,87.0,57.0
4558609924,2016-04-08 22:00:00,68.75949367088607,27160,92.0,56.0
4558609924,2016-04-08 23:00:00,69.47931034482758,20149,92.0,58.0
4558609924,2016-04-09 00:00:00,,0,,
4558609924,2016-04-09 01:00:00,,0,,
4558609924,2016-04-09 02:00:00,,0,,
4558609924,2016-04-09 03:00:00,,0,,
4558609924,2016-04-09 04:00:00,70.0,140,70.0,70.0
4558609924,2016-04-09 05:00:00,,0,,
4558609924,2016-04-09 06:00:00,66.78414096916299,15160,86.0,56.0
4558609924,2016-04-09 07:00:00,70.17260273972603,25613,86.0,60.0
4558609924,2016-04-09 08:00:00,66.79076086956522,24579,80.0,56.0
4558609924,2016-04-09 09:00:00,67.46153846153847,21048,96.0,56.0
4558609924,2016-04-09 10:00:00,65.55331412103746,22747,93.0,56.0
4558609924,2016-04-09 11:00:00,76.71702637889689,31991,99.0,60.0
4558609924,2016-04-09 12:00:00,66.5044776119403,22279,85.0,56.0
4558609924,2016-04-09 13:00:00,77.94920634920635,24554,103.0,64.0
4558609924,2016-04-09 14:00:00,71.56796116504854,29486,97.0,57.0
4558609924,2016-04-09 15:00:00,75.782722513089,28949,100.0,59.0
4558609924,2016-04-09 16:00:00,76.91646191646191,31305,94.0,63.0
4558609924,2016-04-09 17:00:00,88.48815165876778,37342,102.0,78.0
4558609924,2016-04-09 18:00:00,85.8743842364532,34865,100.0,73.0
4558609924,2016-04-09 19:00:00,77.85595567867036,28106,149.0,55.0
4558609924,2016-04-09 20:00:00,77.10087719298245,35158,107.0,57.0
4558609924,2016-04-09 21:00:00,66.0225988700565,23372,87.0,55.0
4558609924,2016-04-09 22:00:00,63.00854700854701,22116,93.0,56.0
4558609924,2016-04-09 23:00:00,73.79734219269103,22213,94.0,57.0
4558609924,2016-04-10 00:00:00,,0,,
4558609924,2016-04-10 01:00:00,,0,,
4558609924,2016-04-10 02:00:00,,0,,
4558609924,2016-04-10 03:00:00,,0,,
4558609924,2016-04-10 04:00:00,,0,,
4558609924,2016-04-10 05:00:00,,0,,
4558609924,2016-04-10 06:00:00,,0,,
4558609924,2016-04-10 07:00:00,79.52601156069365,13758,103.0,69.0
4558609924,2016-04-10 08:00:00,82.10185185185185,35468,97.0,65.0
4558609924,2016-04-10 09:00:00,76.1592039800995,30616,93.0,64.0
4558609924,2016-04-10 10:00:00,68.54663212435233,26459,92.0,50.0
4558609924,2016-04-10 11:00:00,79.82874015748031,40553,108.0,61.0
4558609924,2016-04-10 12:00:00,77.32464454976304,32631,93.0,62.0
4558609924,2016-04-10 13:00:00,70.0,420,70.0,70.0
4558609924,2016-04-10 14:00:00,77.41871921182266,15716,99.0,64.0
4558609924,2016-04-10 15:00:00,80.44883720930233,34593,98.0,66.0
4558609924,2016-04-10 16:00:00,79.34048257372655,29594,97.0,64.0
4558609924,2016-04-10 17:00:00,80.51913875598086,33657,95.0,68.0
4558609924,2016-04-10 18:00:00,76.67241379310344,31129,125.0,60.0
4558609924,2016-04-10 19:00:00,82.09166666666667,39404,101.0,69.0
4558609924,2016-04-10 20:00:00,73.87046632124353,28514,85.0,60.0
4558609924,2016-04-10 21:00:00,71.845,28738,90.0,59.0
4558609924,2016-04-10 22:00:00,73.28481012658227,11579,99.0,56.0
4558609924,2016-04-10 23:00:00,,0,,
4558609924,2016-04-11 00:00:00,,0,,
4558609924,2016-04-11 01:00:00,,0,,
4558609924,2016-04-11 02:00:00,,0,,
4558609924,2016-04-11 03:00:00,,0,,
4558609924,2016-04-11 04:00:00,,0,,
4558609924,2016-04-11 05:00:00,,0,,
4558609924,2016-04-11 06:00:00,82.5615763546798,16760,95.0,75.0
4558609924,2016-04-11 07:00:00,90.45796460176992,40887,108.0,69.0
4558609924,2016-04-11 08:00:00,90.52863436123349,41100,107.0,76.0
4558609924,2016-04-11 09:00:00,91.11088709677419,45191,110.0,73.0
4558609924,2016-04-11 10:00:00,82.67096774193548,38442,102.0,70.0
4558609924,2016-04-11 11:00:00,82.80309734513274,37427,109.0,61.0
4558609924,2016-04-11 12:00:00,88.02631578947368,43485,118.0,73.0
4558609924,2016-04-11 13:00:00,98.0125786163522,46752,132.0,77.0
4558609924,2016-04-11 14:00:00,93.45721271393643,38224,125.0,78.0
4558609924,2016-04-11 15:00:00,94.81385281385282,43804,119.0,75.0
4558609924,2016-04-11 16:00:00,90.2542735042735,42239,116.0,78.0
4558609924,2016-04-11 17:00:00,81.135,32454,96.0,60.0
4558609924,2016-04-11 18:00:00,81.73913043478261,30080,112.0,65.0
4558609924,2016-04-11 19:00:00,70.0,140,70.0,70.0
4558609924,2016-04-11 20:00:00,75.1264367816092,6536,84.0,67.0
4558609924,2016-04-11 21:00:00,,0,,
4558609924,2016-04-11 22:00:00,,0,,
4558609924,2016-04-11 23:00:00,,0,,
4558609924,2016-04-12 00:00:00,,0,,
4558609924,2016-04-12 01:00:00,,0,,
4558609924,2016-04-12 02:00:00,,0,,
4558609924,2016-04-12 03:00:00,,0,,
4558609924,2016-04-12 04:00:00,,0,,
4558609924,2016-04-12 05:00:00,,0,,
4558609924,2016-04-12 06:00:00,79.93693693693693,8873,92.0,68.0
4558609924,2016-04-12 07:00:00,76.45812807881774,31042,93.0,61.0
4558609924,2016-04-12 08:00:00,72.70379746835442,28718,87.0,60.0
4558609924,2016-04-12 09:00:00,81.86666666666666,34384,98.0,68.0
4558609924,2016-04-12 10:00:00,74.64102564102564,17466,86.0,64.0
5553957443,2016-04-01 00:00:00,69.53795379537954,21070,79.0,65.0
5553957443,2016-04-01 01:00:00,69.03858520900322,21471,74.0,65.0
5553957443,2016-04-01 02:00:00,68.93333333333334,22748,89.0,57.0
5553957443,2016-04-01 03:00:00,66.56586826347305,22233,84.0,58.0
5553957443,2016-04-01 04:00:00,66.8256880733945,14568,82.0,61.0
5553957443,2016-04-01 05:00:00,65.31438127090301,19529,81.0,58.0
5553957443,2016-04-01 06:00:00,74.52941176470588,31675,96.0,58.0
5553957443,2016-04-01 07:00:00,77.49616368286445,30301,107.0,63.0
5553957443,2016-04-01 08:00:00,68.11504424778761,23091,77.0,62.0
5553957443,2016-04-01 09:00:00,65.80719794344473,25599,83.0,58.0
5553957443,2016-04-01 10:00:00,65.05263157894737,23484,73.0,54.0
5553957443,2016-04-01 11:00:00,71.28676470588235,29085,97.0,58.0
5553957443,2016-04-01 12:00:00,72.78337531486146,28895,110.0,58.0
5553957443,2016-04-01 13:00:00,63.82507288629738,21892,72.0,55.0
5553957443,2016-04-01 14:00:00,65.89784946236558,24514,91.0,54.0
5553957443,2016-04-01 15:00:00,85.52877697841727,47554,127.0,56.0
5553957443,2016-04-01 16:00:00,113.7515873015873,143327,136.0,74.0
5553957443,2016-04-01 17:00:00,76.75837320574162,32085,104.0,60.0
5553957443,2016-04-01 18:00:00,86.52980132450331,39198,106.0,66.0
5553957443,2016-04-01 19:00:00,82.98076923076923,34520,120.0,66.0
5553957443,2016-04-01 20:00:00,72.69436997319035,27115,96.0,60.0
5553957443,2016-04-01 21:00:00,70.28971962616822,22563,78.0,65.0
5553957443,2016-04-01 22:00:00,68.81491712707182,24911,98.0,60.0
5553957443,2016-04-01 23:00:00,65.98901098901099,24020,80.0,59.0
5553957443,2016-04-02 00:00:00,66.7044776119403,22346,83.0,57.0
5553957443,2016-04-02 01:00:00,67.46931407942239,18689,80.0,62.0
5553957443,2016-04-02 02:00:00,64.07457627118644,18902,73.0,58.0
5553957443,2016-04-02 03:00:00,62.10740740740741,16769,71.0,59.0
5553957443,2016-04-02 04:00:00,62.772277227722775,19020,77.0,56.0
5553957443,2016-04-02 05:00:00,60.936102236421725,19073,78.0,55.0
5553957443,2016-04-02 06:00:00,61.01898734177215,19282,70.0,56.0
5553957443,2016-04-02 07:00:00,57.900621118012424,18644,70.0,54.0
5553957443,2016-04-02 08:00:00,58.71913580246913,19025,76.0,53.0
5553957443,2016-04-02 09:00:00,58.86557377049181,17954,74.0,54.0
5553957443,2016-04-02 10:00:00,60.34662576687116,19673,81.0,54.0
5553957443,2016-04-02 11:00:00,59.5700325732899,18288,65.0,54.0
5553957443,2016-04-02 12:00:00,64.92682926829268,23958,84.0,56.0
5553957443,2016-04-02 13:00:00,66.434250764526,21724,77.0,60.0
5553957443,2016-04-02 14:00:00,65.99404761904762,22174,79.0,60.0
5553957443,2016-04-02 15:00:00,59.069182389937104,18784,77.0,53.0
5553957443,2016-04-02 16:00:00,63.39420289855072,21871,77.0,55.0
5553957443,2016-04-02 17:00:00,72.28066037735849,30647,92.0,58.0
5553957443,2016-04-02 18:00:00,67.98305084745763,28077,87.0,56.0
5553957443,2016-04-02 19:00:00,68.35323383084577,27478,92.0,54.0
5553957443,2016-04-02 20:00:00,70.49271844660194,29043,95.0,59.0
5553957443,2016-04-02 21:00:00,65.9607250755287,21833,81.0,58.0
5553957443,2016-04-02 22:00:00,65.26536312849161,23365,79.0,59.0
5553957443,2016-04-02 23:00:00,64.87621359223301,26729,82.0,55.0
5553957443,2016-04-03 00:00:00,55.15151515151515,18200,79.0,50.0
5553957443,2016-04-03 01:00:00,57.69131832797428,17942,78.0,53.0
5553957443,2016-04-03 02:00:00,59.074918566775246,18136,72.0,54.0
5553957443,2016-04-03 03:00:00,57.9182156133829,15580,71.0,54.0
5553957443,2016-04-03 04:00:00,59.85972850678733,13229,73.0,56.0
5553957443,2016-04-03 05:00:00,58.53703703703704,3161,61.0,58.0
5553957443,2016-04-03 06:00:00,57.611111111111114,3111,60.0,57.0
5553957443,2016-04-03 07:00:00,,0,,
5553957443,2016-04-03 08:00:00,,0,,
5553957443,2016-04-03 09:00:00,60.2962962962963,1628,63.0,58.0
5553957443,2016-04-03 10:00:00,,0,,
5553957443,2016-04-03 11:00:00,,0,,
5553957443,2016-04-03 12:00:00,,0,,
5553957443,2016-04-03 13:00:00,,0,,
5553957443,2016-04-03 14:00:00,,0,,
5553957443,2016-04-03 15:00:00,,0,,
5553957443,2016-04-03 16:00:00,69.42533936651584,15343,84.0,60.0
